,summary,Urbane_Hitzeinsel,Klimawandel,Tipping_Points,Oekologie,Energiewende,Landwirtschaft,Waermewende,Klimaextreme,Gesundheit,Wasserversorgung,Industrie,Geo_Engineering,Verkehrswende,word
sie dwd-experte,9.43250321712786,0.06149492864483689,0.007236682802628063,0.0484688101864254,0.0560003750651341,-0.3673194228297549,0.04137728325224115,0.0,0.0560735642125664,0.04367670951944775,0.0560735642125664,0.029274065565304257,0.05905952781789571,0.0,sie dwd-experte
dwd-experte mehr,10.306067852814548,0.04774484979341219,0.02381906680960216,0.04215797120255425,0.045340380445804865,-0.3877736256979325,0.03044546190624043,0.0,0.045414586861126045,0.03280740038474578,0.045414586861126045,0.01823554255880452,0.0452674806700645,0.0,dwd-experte mehr
Infolge,13.996811226240018,0.0012881948064645747,0.07530377677596976,0.020904844801581224,0.009453557715450783,-0.4498862436020857,-0.006143762819996019,0.0,0.009530390098675751,-0.003620166973250843,0.009530390098675751,-0.018629787247304547,-0.0012982537109721354,0.0,Infolge
klima+wandel+s tag+e,11.714896672200494,0.028098993094698776,0.046394644465154115,0.03315292230722454,0.030138049774217922,-0.41527546569788276,0.01490912130393915,0.0,0.0302135053857967,0.01734790920064598,0.0302135053857967,0.0025679773040565715,0.025569883044705453,0.0,klima+wandel+s tag+e
tag+e hoch+er,10.660938493744448,0.04252607778805856,0.029939750127047707,0.0397641204497966,0.041298568357920895,-0.39527029884677845,0.02630900486602646,0.0,0.041373128833090064,0.028692715222492077,0.041373128833090064,0.014061914556308256,0.04003406801346392,0.0,tag+e hoch+er
hoch+er wald+brand+gefahr,10.147038261381379,0.0501489238255167,0.020968166986879706,0.043261035002580724,0.04720306668496765,-0.38427182894104933,0.0323532769219393,0.0,0.04727710425245653,0.03470483524381262,0.04727710425245653,0.02016107795125879,0.0476785303622621,0.0,hoch+er wald+brand+gefahr
wald+brand+gefahr vergeh+en+en,8.86112705460468,0.0712806526888423,-0.00499021620714272,0.052961539562018656,0.06359577440006287,-0.352111609220558,0.04918756925622584,0.0,0.0636681589680666,0.05143759673318893,0.0636681589680666,0.03716864401734189,0.06887835249618886,0.0,wald+brand+gefahr vergeh+en+en
Jahrzehnten,14.439342170192381,-0.0033437519343553017,0.08009545604609668,0.018795330104149306,0.005888046387178087,-0.45555815971344915,-0.009764093508632141,0.0,0.005965083551806383,-0.007227873288763247,0.005965083551806383,-0.0222716906142612,-0.005938762199394399,0.0,Jahrzehnten
vergeh+en+en jahrzehnt+en,8.423007148735946,0.07927429816803375,-0.01525704586402842,0.05663107171107399,0.06980512982760538,-0.33926700011510574,0.05558682456851732,0.0,0.06987680307937381,0.05779321105720264,0.06987680307937381,0.043642347904031396,0.07690119930735008,0.0,vergeh+en+en jahrzehnt+en
jahrzehnt+en laut,8.072652311374856,0.0860089334718414,-0.02411122346333935,0.05972161339606082,0.07503963460558948,-0.3281404826583736,0.06099199882463497,0.0,0.07511066834042089,0.06315917463006758,0.07511066834042089,0.04911439786160803,0.08366204176784786,0.0,jahrzehnt+en laut
Deutschem,19.96932672616426,-0.05054375231376474,0.1259337379323173,-0.002553864829434454,-0.030292656019550942,-0.5090056343041335,-0.0463852535502899,0.0,-0.030213974377044973,-0.0437475584900927,-0.030213974377044973,-0.05906630980172562,-0.05320791900564719,0.0,Deutschem
laut deutsch+em,19.96932672616426,-0.05054375231376474,0.1259337379323173,-0.002553864829434454,-0.030292656019550942,-0.5090056343041335,-0.0463852535502899,0.0,-0.030213974377044973,-0.0437475584900927,-0.030213974377044973,-0.05906630980172562,-0.05320791900564719,0.0,laut deutsch+em
Wetterdienst,50.961533826453824,-0.1745934306550026,0.22615154447743094,-0.05688236810427945,-0.12380223184284331,-0.6240557730576238,-0.14042179964183157,0.0,-0.12372158485556796,-0.1376625975029801,-0.12372158485556796,-0.15331069799045868,-0.17734181185339526,0.0,Wetterdienst
deutsch+em wetter+dienst,20.25609298535474,-0.052573889696564846,0.12779320536937241,-0.0034652116494744904,-0.031842183864575165,-0.5111477617210574,-0.04794961562393646,0.0,-0.03176344686515025,-0.045308501670956326,-0.03176344686515025,-0.060636517879684854,-0.05524039933279277,0.0,deutsch+em wetter+dienst
DWD,31.68739011118834,-0.11416731120462231,0.18047113954396632,-0.030785506460153936,-0.07856326715412718,-0.5714408075520264,-0.09500525776804289,0.0,-0.07848328217382428,-0.092287013600932,-0.07848328217382428,-0.1078240782857811,-0.11688702144708912,0.0,DWD
wetter+dienst dwd,7.449219828133807,0.09884486618057146,-0.04153390360210033,0.06560729530528196,0.08502344334164633,-0.30613307697876135,0.07133009318883599,0.0,0.08509314883040156,0.07341590606753663,0.08509314883040156,0.05959121540076994,0.0965522749723538,0.0,wetter+dienst dwd
zugenommen,7.363636818099877,0.10070082666740487,-0.04411505442252916,0.06645761090905859,0.08646770486140819,-0.3028618240515881,0.07282889924168462,0.0,0.08653720577469505,0.07490218970212215,0.08653720577469505,0.06111136669381427,0.09841658401336631,0.0,zugenommen
dwd zu+ge+nehm+en,7.363636818099877,0.10070082666740487,-0.04411505442252916,0.06645761090905859,0.08646770486140819,-0.3028618240515881,0.07282889924168462,0.0,0.08653720577469505,0.07490218970212215,0.08653720577469505,0.06111136669381427,0.09841658401336631,0.0,dwd zu+ge+nehm+en
Anzahl,9.433233503153122,0.061482848526824035,0.007251552017784266,0.04846326433311104,0.055991003172999695,-0.36733785440686484,0.04136765750747067,0.0,0.05606419327069939,0.04366714214090332,0.05606419327069939,0.029264340212818006,0.0590474085589027,0.0,Anzahl
der anzahl,7.1200594701130715,0.1061189886526221,-0.05174360756575375,0.06893869607732844,0.0906848814353029,-0.29318017969559945,0.07721034351395058,0.0,0.09075376610987564,0.07924592743625056,0.09075376610987564,0.0655570754663689,0.1038598716139837,0.0,der anzahl
anzahl tag+e,6.974648711197513,0.10945412256717818,-0.05650998408004578,0.07046488213742312,0.09328137925125302,-0.28712201413136446,0.07991178016606124,0.0,0.09334987015004309,0.08192328102315909,0.09334987015004309,0.068299550914834,0.10721104351347323,0.0,anzahl tag+e
Gefahrenstufe,6.866543704384782,0.11198491313207741,-0.06016360477796856,0.07162241108994699,0.09525197001583424,-0.28247420152990205,0.08196399840324552,0.0,0.09532015455659786,0.08395676871748263,0.09532015455659786,0.07038368333458941,0.10975430261744137,0.0,Gefahrenstufe
tag+e gefahr+en+stufe,6.866543704384782,0.11198491313207741,-0.06016360477796856,0.07162241108994699,0.09525197001583424,-0.28247420152990205,0.08196399840324552,0.0,0.09532015455659786,0.08395676871748263,0.09532015455659786,0.07038368333458941,0.10975430261744137,0.0,tag+e gefahr+en+stufe
vier,11.02591702342987,0.037356812837509995,0.0359126728734933,0.037394083338075514,0.03729748876683724,-0.40255728968689725,0.022218506371261583,0.0,0.03737238368779906,0.024622789427499542,0.03737238368779906,0.009936288294055753,0.03485095630336432,0.0,vier
gefahr+en+stufe vier,6.71467044969298,0.11561748648450934,-0.06546437585252489,0.07328292358057727,0.0980808812545967,-0.2757258285837205,0.08491315279083668,0.0,0.098148614417977,0.08687833588438303,0.098148614417977,0.07337983664321557,0.11340523263741031,0.0,gefahr+en+stufe vier
hohe,6.645153066000798,0.11731139322678745,-0.06795933970801764,0.07405683254975552,0.09940019274780082,-0.27254770288509417,0.08628979840326094,0.0,0.09946771064857833,0.08824182917456896,0.09946771064857833,0.07477888676711653,0.11510788792824356,0.0,hohe
vier hoch+e,6.645153066000798,0.11731139322678745,-0.06795933970801764,0.07405683254975552,0.09940019274780082,-0.27254770288509417,0.08628979840326094,0.0,0.09946771064857833,0.08824182917456896,0.09946771064857833,0.07477888676711653,0.11510788792824356,0.0,vier hoch+e
Gefahr…,6.597816966926773,0.11847634815864162,-0.06968387199580685,0.07458891831451367,0.10030758288778689,-0.270350392134568,0.08723709243143155,0.0,0.10037495095393224,0.08917997000961263,0.10037495095393224,0.0757417720125896,0.11627893016653135,0.0,Gefahr…
hoch+e gefahr…,6.597816966926773,0.11847634815864162,-0.06968387199580685,0.07458891831451367,0.10030758288778689,-0.270350392134568,0.08723709243143155,0.0,0.10037495095393224,0.08917997000961263,0.10037495095393224,0.0757417720125896,0.11627893016653135,0.0,hoch+e gefahr…
+1449,6.517051605405022,0.12048605628198346,-0.07267569515952635,0.07550652938491711,0.10187306062089542,-0.26653740309980045,0.08887232673707259,0.0,0.10194016673069194,0.09079920480732555,0.10194016673069194,0.07740425748782492,0.11829927652950742,0.0,+1449
gefahr… +1449,6.517051605405022,0.12048605628198346,-0.07267569515952635,0.07550652938491711,0.10187306062089542,-0.26653740309980045,0.08887232673707259,0.0,0.10194016673069194,0.09079920480732555,0.10194016673069194,0.07740425748782492,0.11829927652950742,0.0,gefahr… +1449
+1449 char+s,6.466120410627733,0.12176797736524292,-0.07459526464884712,0.07609162930975819,0.10287168967833912,-0.2640904200270224,0.08991606352368017,0.0,0.10293862637630521,0.09183259648969805,0.10293862637630521,0.07846561335237802,0.11958807472701691,0.0,+1449 char+s
Indiens,6.23397140463907,0.1277600891614989,-0.08368582632570513,0.07882425787032636,0.1075402409274307,-0.2524984285839156,0.09480192252383525,0.0,0.10760636126930141,0.0966686274918027,0.10760636126930141,0.08343632255594867,0.12561329535560917,0.0,Indiens
Autofahrer,6.289436335248061,0.12630564555198506,-0.08146124080387306,0.07816134025102407,0.10640696869181808,-0.25533551898237933,0.09361491317817904,0.0,0.10647329093922506,0.09549393838661116,0.10647329093922506,0.08222833561173307,0.12415066770860882,0.0,Autofahrer
indien+s auto+fahrer,6.289436335248061,0.12630564555198506,-0.08146124080387306,0.07816134025102407,0.10640696869181808,-0.25533551898237933,0.09361491317817904,0.0,0.10647329093922506,0.09549393838661116,0.10647329093922506,0.08222833561173307,0.12415066770860882,0.0,indien+s auto+fahrer
revoltieren,6.370518949468188,0.12420549356013388,-0.07826957741727822,0.07720369959276499,0.10477067531775008,-0.25940563252120086,0.09190215252970035,0.0,0.10483728483777902,0.09379871100836752,0.10483728483777902,0.08048571882672967,0.1220388662141909,0.0,revoltieren
auto+fahrer revoltier+en,6.370518949468188,0.12420549356013388,-0.07826957741727822,0.07720369959276499,0.10477067531775008,-0.25940563252120086,0.09190215252970035,0.0,0.10483728483777902,0.09379871100836752,0.10483728483777902,0.08048571882672967,0.1220388662141909,0.0,auto+fahrer revoltier+en
Biotreibstoff,6.552272668571973,0.1196061859567315,-0.07136322007053503,0.07510483918186721,0.10118766282194977,-0.2682102522976839,0.0881562452128116,0.0,0.10125488416253889,0.09009016075679845,0.10125488416253889,0.07667618966686725,0.11741472725427354,0.0,Biotreibstoff
revoltier+en bio+treib+stoff,6.552272668571973,0.1196061859567315,-0.07136322007053503,0.07510483918186721,0.10118766282194977,-0.2682102522976839,0.0881562452128116,0.0,0.10125488416253889,0.09009016075679845,0.10125488416253889,0.07667618966686725,0.11741472725427354,0.0,revoltier+en bio+treib+stoff
E20,6.684394341268095,0.11635276091060356,-0.06654553965646065,0.07361888706562482,0.09865354288292523,-0.274348752006789,0.08551060175610713,0.0,0.09872118298451621,0.08747009854867892,0.09872118298451621,0.0739869722107354,0.11414428966672643,0.0,E20
bio+treib+stoff e20,6.684394341268095,0.11635276091060356,-0.06654553965646065,0.07361888706562482,0.09865354288292523,-0.274348752006789,0.08551060175610713,0.0,0.09872118298451621,0.08747009854867892,0.09872118298451621,0.0739869722107354,0.11414428966672643,0.0,bio+treib+stoff e20
fürchten,6.788322109753032,0.11384436993647783,-0.06286858338043823,0.07247254550634137,0.0966999847027153,-0.27903121730409064,0.08347310561552816,0.0,0.09676793992333843,0.08545185892809595,0.09676793992333843,0.07191667144736015,0.11162308750791096,0.0,fürchten
e20 fürcht+en,6.788322109753032,0.11384436993647783,-0.06286858338043823,0.07247254550634137,0.0966999847027153,-0.27903121730409064,0.08347310561552816,0.0,0.09676793992333843,0.08545185892809595,0.09676793992333843,0.07191667144736015,0.11162308750791096,0.0,e20 fürcht+en
Schäden,6.8898006485964824,0.11143667308135688,-0.05936940701179165,0.07137170247313324,0.0948250638805838,-0.28348477860888,0.08151926143886562,0.0,0.09489331534687852,0.08351612308344276,0.09489331534687852,0.06993197559616804,0.10920333941390363,0.0,Schäden
fürcht+en schaden,6.8898006485964824,0.11143667308135688,-0.05936940701179165,0.07137170247313324,0.0948250638805838,-0.28348477860888,0.08151926143886562,0.0,0.09489331534687852,0.08351612308344276,0.09489331534687852,0.06993197559616804,0.10920333941390363,0.0,fürcht+en schaden
Motor,7.025713646494754,0.10827403136975244,-0.0548172174110378,0.06992495896052844,0.09236259210691801,-0.28927427015595975,0.07895552271927972,0.0,0.09243122361983964,0.08097562242801945,0.09243122361983964,0.06732864118184678,0.10602522679580653,0.0,Motor
schaden motor,7.025713646494754,0.10827403136975244,-0.0548172174110378,0.06992495896052844,0.09236259210691801,-0.28927427015595975,0.07895552271927972,0.0,0.09243122361983964,0.08097562242801945,0.09243122361983964,0.06732864118184678,0.10602522679580653,0.0,schaden motor
geringere,7.236543796094001,0.10350226442500625,-0.0480418425945874,0.06774069220135598,0.08864801516740126,-0.29788059856720034,0.07509319666637171,0.0,0.08871720103404225,0.07714720727289637,0.08871720103404225,0.06340852502962056,0.10123087120419867,0.0,geringere
motor gering+er+e,7.236543796094001,0.10350226442500625,-0.0480418425945874,0.06774069220135598,0.08864801516740126,-0.29788059856720034,0.07509319666637171,0.0,0.08871720103404225,0.07714720727289637,0.08871720103404225,0.06340852502962056,0.10123087120419867,0.0,motor gering+er+e
Reichweite,7.397264577096718,0.09996869122761323,-0.0430949235746501,0.0661222049963392,0.08589795614165063,-0.30415499447872624,0.0722375303560697,0.0,0.08596753814648389,0.07431578428278643,0.08596753814648389,0.06051153744281839,0.09768113974958133,0.0,Reichweite
gering+er+e reich+weite,7.397264577096718,0.09996869122761323,-0.0430949235746501,0.0661222049963392,0.08589795614165063,-0.30415499447872624,0.0722375303560697,0.0,0.08596753814648389,0.07431578428278643,0.08596753814648389,0.06051153744281839,0.09768113974958133,0.0,gering+er+e reich+weite
reich+weite der,7.597483136414032,0.0956856863593792,-0.037177043482048366,0.06415944843784702,0.08256543236686845,-0.31164895037104734,0.06878121108190785,0.0,0.0826354786287407,0.07088788861541787,0.0826354786287407,0.05700676500774412,0.09337917995451717,0.0,reich+weite der
indische,11.78794494871714,0.027153187431061064,0.0474504001775301,0.03271991740660764,0.029407087450622572,-0.41655147112153235,0.014163545849303323,0.0,0.02948259769542113,0.016605696889939108,0.02948259769542113,0.0018166578004432665,0.024621808784077156,0.0,indische
der indisch+e,11.78794494871714,0.027153187431061064,0.0474504001775301,0.03271991740660764,0.029407087450622572,-0.41655147112153235,0.014163545849303323,0.0,0.02948259769542113,0.016605696889939108,0.02948259769542113,0.0018166578004432665,0.024621808784077156,0.0,der indisch+e
Regierung,12.14273707768228,0.022650558706973235,0.0524390561093227,0.03065935292069886,0.025928472577197992,-0.42256845755405903,0.010617084556716559,0.0,0.026004236453326137,0.013074851169365955,0.026004236453326137,-0.0017564753872555527,0.02010864142997711,0.0,Regierung
indisch+e regierung,12.14273707768228,0.022650558706973235,0.0524390561093227,0.03065935292069886,0.025928472577197992,-0.42256845755405903,0.010617084556716559,0.0,0.026004236453326137,0.013074851169365955,0.026004236453326137,-0.0017564753872555527,0.02010864142997711,0.0,indisch+e regierung
bewirbt,12.596523058685158,0.01710089548622294,0.058504367579606184,0.02812161629097941,0.021643794579614725,-0.42985647877255556,0.006252577788619876,0.0,0.021719856834556503,0.008728720025581926,0.021719856834556503,-0.006152371331485297,0.01454656542484921,0.0,bewirbt
regierung bewerb+t,12.596523058685158,0.01710089548622294,0.058504367579606184,0.02812161629097941,0.021643794579614725,-0.42985647877255556,0.006252577788619876,0.0,0.021719856834556503,0.008728720025581926,0.021719856834556503,-0.006152371331485297,0.01454656542484921,0.0,regierung bewerb+t
Einführung,13.250519483939811,0.009483441785278065,0.06668428018178534,0.024642307528396527,0.015767958690549144,-0.4396377312219052,0.0002736572049758107,0.0,0.015844406174391253,0.0027735318143725807,0.015844406174391253,-0.012171836328615635,0.006913060783503458,0.0,Einführung
bewerb+t einführung,13.250519483939811,0.009483441785278065,0.06668428018178534,0.024642307528396527,0.015767958690549144,-0.4396377312219052,0.0002736572049758107,0.0,0.015844406174391253,0.0027735318143725807,0.015844406174391253,-0.012171836328615635,0.006913060783503458,0.0,bewerb+t einführung
Benzin-Ethanol-Gemischs,14.315292985280903,-0.0020615373011862634,0.07877469812208011,0.019379066043999638,0.006874801384352577,-0.45399655740225864,-0.008762401519725694,0.0,0.0069517827532254925,-0.006229621258372663,0.0069517827532254925,-0.021264120227735817,-0.004654213845098942,0.0,Benzin-Ethanol-Gemischs
einführung benzin-ethanol-gemisch+s,14.315292985280903,-0.0020615373011862634,0.07877469812208011,0.019379066043999638,0.006874801384352577,-0.45399655740225864,-0.008762401519725694,0.0,0.0069517827532254925,-0.006229621258372663,0.0069517827532254925,-0.021264120227735817,-0.004654213845098942,0.0,einführung benzin-ethanol-gemisch+s
Beitrag,17.9264409166053,-0.03505081426849693,0.11145372057129638,0.004421180679640745,-0.018448738610705867,-0.4922643989093019,-0.034418025494649326,0.0,-0.018370517197209505,-0.03180874690527273,-0.018370517197209505,-0.04705049671764638,-0.03769554472002319,0.0,Beitrag
benzin-ethanol-gemisch+s beitrag,17.9264409166053,-0.03505081426849693,0.11145372057129638,0.004421180679640745,-0.018448738610705867,-0.4922643989093019,-0.034418025494649326,0.0,-0.018370517197209505,-0.03180874690527273,-0.018370517197209505,-0.04705049671764638,-0.03769554472002319,0.0,benzin-ethanol-gemisch+s beitrag
Kampf,30.082392275194003,-0.1072331335854742,0.174875173682852,-0.027743979036357915,-0.07333281921168315,-0.5650468225653805,-0.08974652033326422,0.0,-0.07325293972047323,-0.08703479987262108,-0.07325293972047323,-0.10255418070221145,-0.10994831209386517,0.0,Kampf
beitrag kampf,21.345832174587233,-0.06000070061185911,0.13452349187060716,-0.006793720708214322,-0.03750581853906428,-0.5188884594360382,-0.05366509575173758,0.0,-0.037426888082256346,-0.05101203212756363,-0.037426888082256346,-0.06637243183389598,-0.06267540766125361,0.0,beitrag kampf
kampf klima+wandel,56.27901522297465,-0.1865034193437949,0.2345586317614399,-0.061935740043082776,-0.13264396866813616,-0.6338882096515144,-0.14928715087691022,0.0,-0.13256323366826392,-0.1465225010670574,-0.13256323366826392,-0.16218537146219525,-0.18925565320303175,0.0,kampf klima+wandel
klima+wandel wirtschaftlich+en,19.93590767313012,-0.05030501113835634,0.12571450273746593,-0.002446650441680757,-0.03011039583897695,-0.508752966707401,-0.04620122964900368,0.0,-0.030031720778272576,-0.04356394107348499,-0.030031720778272576,-0.058881590855569696,-0.05296889933734965,0.0,klima+wandel wirtschaftlich+en
Autonomie,16.385005066032367,-0.0219760729069972,0.09881626960950134,0.010333495918912717,-0.008428541120525357,-0.47755306624230753,-0.02427850889941634,0.0,-0.008350765157229078,-0.021696721327830057,-0.008350765157229078,-0.03686398517349892,-0.024602056273070515,0.0,Autonomie
wirtschaftlich+en autonomie,16.385005066032367,-0.0219760729069972,0.09881626960950134,0.010333495918912717,-0.008428541120525357,-0.47755306624230753,-0.02427850889941634,0.0,-0.008350765157229078,-0.021696721327830057,-0.008350765157229078,-0.03686398517349892,-0.024602056273070515,0.0,wirtschaftlich+en autonomie
Landes,14.758860641173895,-0.0065903889005900175,0.08342051963701352,0.017318053681381715,0.0033903929058230384,-0.4594836350381994,-0.012298771738789837,0.0,0.003467568365282647,-0.009754024431190446,0.003467568365282647,-0.024820940923175543,-0.009191186637089318,0.0,Landes
autonomie land+es,14.758860641173895,-0.0065903889005900175,0.08342051963701352,0.017318053681381715,0.0033903929058230384,-0.4594836350381994,-0.012298771738789837,0.0,0.003467568365282647,-0.009754024431190446,0.003467568365282647,-0.024820940923175543,-0.009191186637089318,0.0,autonomie land+es
Strassen,13.502706064619877,0.006657606732838304,0.06967719797230432,0.023352870414112933,0.013589815948790402,-0.4432030108118901,-0.0019409034680385852,0.0,0.013666399506812128,0.0005673563036525094,0.013666399506812128,-0.014400723537872957,0.0040815489371407694,0.0,Strassen
auf straße+n,13.502706064619877,0.006657606732838304,0.06967719797230432,0.023352870414112933,0.013589815948790402,-0.4432030108118901,-0.0019409034680385852,0.0,0.013666399506812128,0.0005673563036525094,0.013666399506812128,-0.014400723537872957,0.0040815489371407694,0.0,auf straße+n
straße+n viele,8.046507953247346,0.08652456364114182,-0.024797073635453942,0.05995818097294655,0.07544051978882117,-0.3272768601680813,0.061406369442008314,0.0,0.07551150298290908,0.0635704474592037,0.07551150298290908,0.04953405129963988,0.08417974127319121,0.0,straße+n viele
überzeugt,7.761964021881943,0.09226101396836471,-0.03250541593459452,0.06258933835496426,0.07990142309372464,-0.31755451135601104,0.06602144557436677,0.0,0.0799718283812779,0.06815011256029942,0.0799718283812779,0.05420950943705582,0.0899398352391891,0.0,überzeugt
viele überzeug+t,7.761964021881943,0.09226101396836471,-0.03250541593459452,0.06258933835496426,0.07990142309372464,-0.31755451135601104,0.06602144557436677,0.0,0.0799718283812779,0.06815011256029942,0.0799718283812779,0.05420950943705582,0.0899398352391891,0.0,viele überzeug+t
straße+n viel+e,8.046507953247346,0.08652456364114182,-0.024797073635453942,0.05995818097294655,0.07544051978882117,-0.3272768601680813,0.061406369442008314,0.0,0.07551150298290908,0.0635704474592037,0.07551150298290908,0.04953405129963988,0.08417974127319121,0.0,straße+n viel+e
+7013,7.805981620355611,0.09135832922548727,-0.03128282190053783,0.06217539170102382,0.07919933838466368,-0.31909843019180795,0.06529458919615927,0.0,0.07926983653920627,0.06742894527195281,0.07926983653920627,0.053472952943092726,0.08903335328377027,0.0,+7013
viel+e +7013,7.805981620355611,0.09135832922548727,-0.03128282190053783,0.06217539170102382,0.07919933838466368,-0.31909843019180795,0.06529458919615927,0.0,0.07926983653920627,0.06742894527195281,0.07926983653920627,0.053472952943092726,0.08903335328377027,0.0,viel+e +7013
+7013 char+s,7.677511955817009,0.09400910560478298,-0.0348833912122187,0.06339085816964711,0.08126116565346028,-0.3145496209636736,0.06742971255163382,0.0,0.08133138901354328,0.06954723599137629,0.08133138901354328,0.0556367757252196,0.09169536324986972,0.0,+7013 char+s
Stromautobahn,3.232348827186458,0.11531658549740584,-0.5402761564206552,-0.013840121853160801,0.06334113662281979,0.9204770454402579,0.060086323400448206,0.0,0.06337130438930698,0.059793624186370485,0.06337130438930698,0.05237752033205214,0.11459435785691634,0.0,Stromautobahn
